,0,1,2,3,4,5,6
0,0.0,0.0,0.25,0.0,0.1388888888888889,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.25,0.0,0.16666666666666666,0.0,0.2361111111111111,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1388888888888889,0.0,0.2361111111111111,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
