,0,1,2,3,4,5,6
0,52.0,12.222222222222221,23.0,0.0,15.5,0.0,0.0
1,12.222222222222221,4.555555555555555,16.27777777777778,0.0,9.555555555555555,0.0,0.0
2,23.0,16.27777777777778,13.11111111111111,0.0,20.38888888888889,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15.5,9.555555555555555,20.38888888888889,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
