,0,1,2,3,4,5,6
0,0.0,0.0,4.5625,0.125,0.0,0.0,4.4375
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.5625,0.0,0.0,0.0,0.0,0.0,0.75
3,0.125,0.0,0.0,0.0,0.0,0.0,0.0625
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.4375,0.0,0.75,0.0625,0.0,0.0,0.0
