,0,1,2,3,4,5,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,3.1052631578947367,0.0,0.0,0.07017543859649122,0.19298245614035087
2,0.0,3.1052631578947367,0.0,0.47368421052631576,0.0,0.07017543859649122,0.9649122807017544
3,0.0,0.0,0.47368421052631576,0.0,0.0,0.017543859649122806,0.7192982456140351
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.07017543859649122,0.07017543859649122,0.017543859649122806,0.0,0.0,0.08771929824561403
6,0.0,0.19298245614035087,0.9649122807017544,0.7192982456140351,0.0,0.08771929824561403,0.0
